motor_position	frequency	voltage
74.60000000000004	2.379999999999998	1.399
74.60000000000004	2.389999999999998	1.379
74.60000000000004	2.3999999999999977	1.360
74.60000000000004	2.4099999999999975	1.244
74.60000000000004	2.4199999999999973	1.202
74.60000000000004	2.429999999999997	1.115
74.60000000000004	2.439999999999997	1.012
74.60000000000004	2.4499999999999966	0.986
74.60000000000004	2.4599999999999964	0.880
74.60000000000004	2.469999999999996	0.880
74.60000000000004	2.479999999999996	0.918
74.60000000000004	2.4899999999999958	0.896
74.60000000000004	2.4999999999999956	0.906
74.70000000000003	2.3	1.408
74.70000000000003	2.3099999999999996	1.389
74.70000000000003	2.3199999999999994	1.479
74.70000000000003	2.329999999999999	1.457
74.70000000000003	2.339999999999999	1.347
74.70000000000003	2.3499999999999988	1.337
74.70000000000003	2.3599999999999985	1.308
74.70000000000003	2.3699999999999983	1.402
74.70000000000003	2.379999999999998	1.386
74.70000000000003	2.389999999999998	1.347
74.70000000000003	2.3999999999999977	1.360
74.70000000000003	2.4099999999999975	1.231
74.70000000000003	2.4199999999999973	1.192
74.70000000000003	2.429999999999997	1.112
74.70000000000003	2.439999999999997	0.999
74.70000000000003	2.4499999999999966	0.976
74.70000000000003	2.4599999999999964	0.896
74.70000000000003	2.469999999999996	0.889
74.70000000000003	2.479999999999996	0.918
74.70000000000003	2.4899999999999958	0.883
74.70000000000003	2.4999999999999956	0.915
74.80000000000003	2.3	1.437
74.80000000000003	2.3099999999999996	1.395
74.80000000000003	2.3199999999999994	1.486
74.80000000000003	2.329999999999999	1.450
74.80000000000003	2.339999999999999	1.341
74.80000000000003	2.3499999999999988	1.347
74.80000000000003	2.3599999999999985	1.312
74.80000000000003	2.3699999999999983	1.405
74.80000000000003	2.379999999999998	1.389
74.80000000000003	2.389999999999998	1.328
74.80000000000003	2.3999999999999977	1.360
74.80000000000003	2.4099999999999975	1.241
74.80000000000003	2.4199999999999973	1.189
74.80000000000003	2.429999999999997	1.112
74.80000000000003	2.439999999999997	1.005
74.80000000000003	2.4499999999999966	0.986
74.80000000000003	2.4599999999999964	0.873
74.80000000000003	2.469999999999996	0.889
74.80000000000003	2.479999999999996	0.918
74.80000000000003	2.4899999999999958	0.909
74.80000000000003	2.4999999999999956	0.906
74.90000000000002	2.3	1.441
74.90000000000002	2.3099999999999996	1.405
74.90000000000002	2.3199999999999994	1.489
74.90000000000002	2.329999999999999	1.447
74.90000000000002	2.339999999999999	1.331
74.90000000000002	2.3499999999999988	1.321
74.90000000000002	2.3599999999999985	1.305
74.90000000000002	2.3699999999999983	1.399
74.90000000000002	2.379999999999998	1.370
74.90000000000002	2.389999999999998	1.370
74.90000000000002	2.3999999999999977	1.334
74.90000000000002	2.4099999999999975	1.234
74.90000000000002	2.4199999999999973	1.186
74.90000000000002	2.429999999999997	1.105
74.90000000000002	2.439999999999997	0.993
74.90000000000002	2.4499999999999966	0.970
74.90000000000002	2.4599999999999964	0.883
74.90000000000002	2.469999999999996	0.889
74.90000000000002	2.479999999999996	0.925
74.90000000000002	2.4899999999999958	0.886
74.90000000000002	2.4999999999999956	0.902
75.00000000000001	2.3	1.450
75.00000000000001	2.3099999999999996	1.415
75.00000000000001	2.3199999999999994	1.489
75.00000000000001	2.329999999999999	1.441
75.00000000000001	2.339999999999999	1.328
75.00000000000001	2.3499999999999988	1.318
75.00000000000001	2.3599999999999985	1.328
75.00000000000001	2.3699999999999983	1.408
75.00000000000001	2.379999999999998	1.383
75.00000000000001	2.389999999999998	1.370
75.00000000000001	2.3999999999999977	1.350
75.00000000000001	2.4099999999999975	1.247
75.00000000000001	2.4199999999999973	1.186
75.00000000000001	2.429999999999997	1.109
75.00000000000001	2.439999999999997	1.002
75.00000000000001	2.4499999999999966	0.976
75.00000000000001	2.4599999999999964	0.883
75.00000000000001	2.469999999999996	0.899
75.00000000000001	2.479999999999996	0.925
75.00000000000001	2.4899999999999958	0.883
75.00000000000001	2.4999999999999956	0.906
75.10000000000001	2.3	1.453
75.10000000000001	2.3099999999999996	1.421
75.10000000000001	2.3199999999999994	1.502
75.10000000000001	2.329999999999999	1.441
75.10000000000001	2.339999999999999	1.315
75.10000000000001	2.3499999999999988	1.308
75.10000000000001	2.3599999999999985	1.299
75.10000000000001	2.3699999999999983	1.389
75.10000000000001	2.379999999999998	1.360
75.10000000000001	2.389999999999998	1.341
75.10000000000001	2.3999999999999977	1.350
75.10000000000001	2.4099999999999975	1.228
75.10000000000001	2.4199999999999973	1.179
75.10000000000001	2.429999999999997	1.102
75.10000000000001	2.439999999999997	0.986
75.10000000000001	2.4499999999999966	0.973
75.10000000000001	2.4599999999999964	0.877
75.10000000000001	2.469999999999996	0.899
75.10000000000001	2.479999999999996	0.925
75.10000000000001	2.4899999999999958	0.889
75.10000000000001	2.4999999999999956	0.906
75.2	2.3	1.463
75.2	2.3099999999999996	1.424
75.2	2.3199999999999994	1.495
75.2	2.329999999999999	1.437
75.2	2.339999999999999	1.308
75.2	2.3499999999999988	1.308
75.2	2.3599999999999985	1.305
75.2	2.3699999999999983	1.402
75.2	2.379999999999998	1.376
75.2	2.389999999999998	1.360
75.2	2.3999999999999977	1.341
75.2	2.4099999999999975	1.225
75.2	2.4199999999999973	1.179
75.2	2.429999999999997	1.109
75.2	2.439999999999997	0.993
75.2	2.4499999999999966	0.973
75.2	2.4599999999999964	0.883
75.2	2.469999999999996	0.906
75.2	2.479999999999996	0.902
75.2	2.4899999999999958	0.883
75.2	2.4999999999999956	0.906
75.3	2.3	1.470
75.3	2.3099999999999996	1.447
75.3	2.3199999999999994	1.505
75.3	2.329999999999999	1.428
75.3	2.339999999999999	1.302
75.3	2.3499999999999988	1.302
75.3	2.3599999999999985	1.299
75.3	2.3699999999999983	1.376
75.3	2.379999999999998	1.354
75.3	2.389999999999998	1.357
75.3	2.3999999999999977	1.341
75.3	2.4099999999999975	1.218
75.3	2.4199999999999973	1.173
75.3	2.429999999999997	1.099
75.3	2.439999999999997	0.983
75.3	2.4499999999999966	0.970
75.3	2.4599999999999964	0.883
75.3	2.469999999999996	0.912
75.3	2.479999999999996	0.931
75.3	2.4899999999999958	0.883
75.3	2.4999999999999956	0.906
75.39999999999999	2.3	1.470
75.39999999999999	2.3099999999999996	1.441
75.39999999999999	2.3199999999999994	1.502
75.39999999999999	2.329999999999999	1.418
75.39999999999999	2.339999999999999	1.299
75.39999999999999	2.3499999999999988	1.302
75.39999999999999	2.3599999999999985	1.296
75.39999999999999	2.3699999999999983	1.389
75.39999999999999	2.379999999999998	1.363
75.39999999999999	2.389999999999998	1.350
75.39999999999999	2.3999999999999977	1.315
75.39999999999999	2.4099999999999975	1.212
75.39999999999999	2.4199999999999973	1.160
75.39999999999999	2.429999999999997	1.096
75.39999999999999	2.439999999999997	0.983
75.39999999999999	2.4499999999999966	0.973
75.39999999999999	2.4599999999999964	0.899
75.39999999999999	2.469999999999996	0.938
75.39999999999999	2.479999999999996	0.947
75.39999999999999	2.4899999999999958	0.902
75.39999999999999	2.4999999999999956	0.906
75.49999999999999	2.3	1.482
75.49999999999999	2.3099999999999996	1.447
75.49999999999999	2.3199999999999994	1.499
75.49999999999999	2.329999999999999	1.412
75.49999999999999	2.339999999999999	1.289
75.49999999999999	2.3499999999999988	1.299
75.49999999999999	2.3599999999999985	1.299
75.49999999999999	2.3699999999999983	1.395
75.49999999999999	2.379999999999998	1.366
75.49999999999999	2.389999999999998	1.347
75.49999999999999	2.3999999999999977	1.334
75.49999999999999	2.4099999999999975	1.205
75.49999999999999	2.4199999999999973	1.173
75.49999999999999	2.429999999999997	1.099
75.49999999999999	2.439999999999997	0.989
75.49999999999999	2.4499999999999966	0.973
75.49999999999999	2.4599999999999964	0.889
75.49999999999999	2.469999999999996	0.915
75.49999999999999	2.479999999999996	0.931
75.49999999999999	2.4899999999999958	0.880
75.49999999999999	2.4999999999999956	0.906
75.59999999999998	2.3	1.492
75.59999999999998	2.3099999999999996	1.460
75.59999999999998	2.3199999999999994	1.499
75.59999999999998	2.329999999999999	1.408
75.59999999999998	2.339999999999999	1.292
75.59999999999998	2.3499999999999988	1.286
75.59999999999998	2.3599999999999985	1.292
75.59999999999998	2.3699999999999983	1.389
75.59999999999998	2.379999999999998	1.357
75.59999999999998	2.389999999999998	1.341
75.59999999999998	2.3999999999999977	1.308
75.59999999999998	2.4099999999999975	1.212
75.59999999999998	2.4199999999999973	1.160
75.59999999999998	2.429999999999997	1.092
75.59999999999998	2.439999999999997	0.976
75.59999999999998	2.4499999999999966	0.970
75.59999999999998	2.4599999999999964	0.886
75.59999999999998	2.469999999999996	0.941
75.59999999999998	2.479999999999996	0.947
75.59999999999998	2.4899999999999958	0.880
75.59999999999998	2.4999999999999956	0.902
75.69999999999997	2.3	1.495
75.69999999999997	2.3099999999999996	1.460
75.69999999999997	2.3199999999999994	1.499
75.69999999999997	2.329999999999999	1.399
75.69999999999997	2.339999999999999	1.270
75.69999999999997	2.3499999999999988	1.292
75.69999999999997	2.3599999999999985	1.296
75.69999999999997	2.3699999999999983	1.386
75.69999999999997	2.379999999999998	1.363
75.69999999999997	2.389999999999998	1.341
75.69999999999997	2.3999999999999977	1.308
75.69999999999997	2.4099999999999975	1.196
75.69999999999997	2.4199999999999973	1.167
75.69999999999997	2.429999999999997	1.092
75.69999999999997	2.439999999999997	0.983
75.69999999999997	2.4499999999999966	0.973
75.69999999999997	2.4599999999999964	0.896
75.69999999999997	2.469999999999996	0.928
75.69999999999997	2.479999999999996	0.935
75.69999999999997	2.4899999999999958	0.883
75.69999999999997	2.4999999999999956	0.902
75.79999999999997	2.3	1.505
75.79999999999997	2.3099999999999996	1.466
75.79999999999997	2.3199999999999994	1.495
75.79999999999997	2.329999999999999	1.389
75.79999999999997	2.339999999999999	1.270
75.79999999999997	2.3499999999999988	1.299
75.79999999999997	2.3599999999999985	1.289
75.79999999999997	2.3699999999999983	1.376
75.79999999999997	2.379999999999998	1.354
75.79999999999997	2.389999999999998	1.305
75.79999999999997	2.3999999999999977	1.325
75.79999999999997	2.4099999999999975	1.183
75.79999999999997	2.4199999999999973	1.167
75.79999999999997	2.429999999999997	1.086
75.79999999999997	2.439999999999997	0.973
75.79999999999997	2.4499999999999966	0.973
75.79999999999997	2.4599999999999964	0.902
75.79999999999997	2.469999999999996	0.941
75.79999999999997	2.479999999999996	0.931
75.79999999999997	2.4899999999999958	0.880
75.79999999999997	2.4999999999999956	0.902
75.89999999999996	2.3	1.508
75.89999999999996	2.3099999999999996	1.473
75.89999999999996	2.3199999999999994	1.492
75.89999999999996	2.329999999999999	1.379
75.89999999999996	2.339999999999999	1.267
75.89999999999996	2.3499999999999988	1.286
75.89999999999996	2.3599999999999985	1.292
75.89999999999996	2.3699999999999983	1.383
75.89999999999996	2.379999999999998	1.354
75.89999999999996	2.389999999999998	1.334
75.89999999999996	2.3999999999999977	1.325
75.89999999999996	2.4099999999999975	1.196
75.89999999999996	2.4199999999999973	1.170
75.89999999999996	2.429999999999997	1.089
75.89999999999996	2.439999999999997	0.973
75.89999999999996	2.4499999999999966	0.970
75.89999999999996	2.4599999999999964	0.906
75.89999999999996	2.469999999999996	0.960
75.89999999999996	2.479999999999996	0.931
75.89999999999996	2.4899999999999958	0.880
75.89999999999996	2.4999999999999956	0.899
75.99999999999996	2.3	1.518
75.99999999999996	2.3099999999999996	1.479
75.99999999999996	2.3199999999999994	1.495
75.99999999999996	2.329999999999999	1.376
75.99999999999996	2.339999999999999	1.257
75.99999999999996	2.3499999999999988	1.276
75.99999999999996	2.3599999999999985	1.286
75.99999999999996	2.3699999999999983	1.383
75.99999999999996	2.379999999999998	1.350
75.99999999999996	2.389999999999998	1.318
75.99999999999996	2.3999999999999977	1.299
75.99999999999996	2.4099999999999975	1.183
75.99999999999996	2.4199999999999973	1.163
75.99999999999996	2.429999999999997	1.086
75.99999999999996	2.439999999999997	0.967
75.99999999999996	2.4499999999999966	0.973
75.99999999999996	2.4599999999999964	0.912
75.99999999999996	2.469999999999996	0.935
75.99999999999996	2.479999999999996	0.935
75.99999999999996	2.4899999999999958	0.889
75.99999999999996	2.4999999999999956	0.899
76.09999999999995	2.3	1.524
76.09999999999995	2.3099999999999996	1.482
76.09999999999995	2.3199999999999994	1.489
76.09999999999995	2.329999999999999	1.366
76.09999999999995	2.339999999999999	1.254
76.09999999999995	2.3499999999999988	1.276
76.09999999999995	2.3599999999999985	1.289
76.09999999999995	2.3699999999999983	1.383
76.09999999999995	2.379999999999998	1.350
76.09999999999995	2.389999999999998	1.325
76.09999999999995	2.3999999999999977	1.315
76.09999999999995	2.4099999999999975	1.176
76.09999999999995	2.4199999999999973	1.160
76.09999999999995	2.429999999999997	1.086
76.09999999999995	2.439999999999997	0.976
76.09999999999995	2.4499999999999966	0.980
76.09999999999995	2.4599999999999964	0.909
76.09999999999995	2.469999999999996	0.935
76.09999999999995	2.479999999999996	0.925
76.09999999999995	2.4899999999999958	0.877
76.09999999999995	2.4999999999999956	0.902
76.19999999999995	2.3	1.531
76.19999999999995	2.3099999999999996	1.486
76.19999999999995	2.3199999999999994	1.492
76.19999999999995	2.329999999999999	1.360
76.19999999999995	2.339999999999999	1.244
76.19999999999995	2.3499999999999988	1.257
76.19999999999995	2.3599999999999985	1.286
76.19999999999995	2.3699999999999983	1.376
76.19999999999995	2.379999999999998	1.337
76.19999999999995	2.389999999999998	1.302
76.19999999999995	2.3999999999999977	1.308
76.19999999999995	2.4099999999999975	1.176
76.19999999999995	2.4199999999999973	1.160
76.19999999999995	2.429999999999997	1.076
76.19999999999995	2.439999999999997	0.960
76.19999999999995	2.4499999999999966	0.983
76.19999999999995	2.4599999999999964	0.912
76.19999999999995	2.469999999999996	0.935
76.19999999999995	2.479999999999996	0.928
76.19999999999995	2.4899999999999958	0.877
76.19999999999995	2.4999999999999956	0.899
76.29999999999994	2.3	1.540
76.29999999999994	2.3099999999999996	1.489
76.29999999999994	2.3199999999999994	1.482
76.29999999999994	2.329999999999999	1.350
76.29999999999994	2.339999999999999	1.241
76.29999999999994	2.3499999999999988	1.273
76.29999999999994	2.3599999999999985	1.289
76.29999999999994	2.3699999999999983	1.376
76.29999999999994	2.379999999999998	1.341
76.29999999999994	2.389999999999998	1.321
76.29999999999994	2.3999999999999977	1.308
76.29999999999994	2.4099999999999975	1.173
76.29999999999994	2.4199999999999973	1.160
76.29999999999994	2.429999999999997	1.086
76.29999999999994	2.439999999999997	0.970
76.29999999999994	2.4499999999999966	0.986
76.29999999999994	2.4599999999999964	0.912
76.29999999999994	2.469999999999996	0.941
76.29999999999994	2.479999999999996	0.928
76.29999999999994	2.4899999999999958	0.915
76.29999999999994	2.4999999999999956	0.899
76.39999999999993	2.3	1.547
76.39999999999993	2.3099999999999996	1.502
76.39999999999993	2.3199999999999994	1.486
76.39999999999993	2.329999999999999	1.344
76.39999999999993	2.339999999999999	1.234
76.39999999999993	2.3499999999999988	1.267
76.39999999999993	2.3599999999999985	1.247
76.39999999999993	2.3699999999999983	1.363
76.39999999999993	2.379999999999998	1.308
76.39999999999993	2.389999999999998	1.315
76.39999999999993	2.3999999999999977	1.302
76.39999999999993	2.4099999999999975	1.170
76.39999999999993	2.4199999999999973	1.157
76.39999999999993	2.429999999999997	1.080
76.39999999999993	2.439999999999997	0.970
76.39999999999993	2.4499999999999966	0.983
76.39999999999993	2.4599999999999964	0.918
76.39999999999993	2.469999999999996	0.938
76.39999999999993	2.479999999999996	0.922
76.39999999999993	2.4899999999999958	0.877
76.39999999999993	2.4999999999999956	0.896
76.49999999999993	2.3	1.553
76.49999999999993	2.3099999999999996	1.495
76.49999999999993	2.3199999999999994	1.473
76.49999999999993	2.329999999999999	1.328
76.49999999999993	2.339999999999999	1.237
76.49999999999993	2.3499999999999988	1.270
76.49999999999993	2.3599999999999985	1.279
76.49999999999993	2.3699999999999983	1.363
76.49999999999993	2.379999999999998	1.328
76.49999999999993	2.389999999999998	1.308
76.49999999999993	2.3999999999999977	1.308
76.49999999999993	2.4099999999999975	1.163
76.49999999999993	2.4199999999999973	1.144
76.49999999999993	2.429999999999997	1.080
76.49999999999993	2.439999999999997	0.960
76.49999999999993	2.4499999999999966	0.993
76.49999999999993	2.4599999999999964	0.928
76.49999999999993	2.469999999999996	0.957
76.49999999999993	2.479999999999996	0.941
76.49999999999993	2.4899999999999958	0.899
76.49999999999993	2.4999999999999956	0.902
76.59999999999992	2.3	1.563
76.59999999999992	2.3099999999999996	1.502
76.59999999999992	2.3199999999999994	1.470
76.59999999999992	2.329999999999999	1.325
76.59999999999992	2.339999999999999	1.228
76.59999999999992	2.3499999999999988	1.270
76.59999999999992	2.3599999999999985	1.283
76.59999999999992	2.3699999999999983	1.366
76.59999999999992	2.379999999999998	1.328
76.59999999999992	2.389999999999998	1.308
76.59999999999992	2.3999999999999977	1.296
76.59999999999992	2.4099999999999975	1.163
76.59999999999992	2.4199999999999973	1.154
76.59999999999992	2.429999999999997	1.076
76.59999999999992	2.439999999999997	0.970
76.59999999999992	2.4499999999999966	0.996
76.59999999999992	2.4599999999999964	0.922
76.59999999999992	2.469999999999996	0.938
76.59999999999992	2.479999999999996	0.928
76.59999999999992	2.4899999999999958	0.877
76.59999999999992	2.4999999999999956	0.902
76.69999999999992	2.3	1.563
76.69999999999992	2.3099999999999996	1.495
76.69999999999992	2.3199999999999994	1.463
76.69999999999992	2.329999999999999	1.321
76.69999999999992	2.339999999999999	1.228
76.69999999999992	2.3499999999999988	1.260
76.69999999999992	2.3599999999999985	1.257
76.69999999999992	2.3699999999999983	1.354
76.69999999999992	2.379999999999998	1.321
76.69999999999992	2.389999999999998	1.305
76.69999999999992	2.3999999999999977	1.270
76.69999999999992	2.4099999999999975	1.150
76.69999999999992	2.4199999999999973	1.141
76.69999999999992	2.429999999999997	1.076
76.69999999999992	2.439999999999997	0.957
76.69999999999992	2.4499999999999966	0.999
76.69999999999992	2.4599999999999964	0.931
76.69999999999992	2.469999999999996	0.957
76.69999999999992	2.479999999999996	0.938
76.69999999999992	2.4899999999999958	0.877
76.69999999999992	2.4999999999999956	0.899
76.79999999999991	2.3	1.576
76.79999999999991	2.3099999999999996	1.492
76.79999999999991	2.3199999999999994	1.460
76.79999999999991	2.329999999999999	1.305
76.79999999999991	2.339999999999999	1.218
76.79999999999991	2.3499999999999988	1.267
76.79999999999991	2.3599999999999985	1.283
76.79999999999991	2.3699999999999983	1.357
76.79999999999991	2.379999999999998	1.325
76.79999999999991	2.389999999999998	1.299
76.79999999999991	2.3999999999999977	1.286
76.79999999999991	2.4099999999999975	1.160
76.79999999999991	2.4199999999999973	1.150
76.79999999999991	2.429999999999997	1.073
76.79999999999991	2.439999999999997	0.967
76.79999999999991	2.4499999999999966	1.002
76.79999999999991	2.4599999999999964	0.931
76.79999999999991	2.469999999999996	0.944
76.79999999999991	2.479999999999996	0.925
76.79999999999991	2.4899999999999958	0.877
76.79999999999991	2.4999999999999956	0.893
76.8999999999999	2.3	1.586
76.8999999999999	2.3099999999999996	1.499
76.8999999999999	2.3199999999999994	1.453
76.8999999999999	2.329999999999999	1.315
76.8999999999999	2.339999999999999	1.208
76.8999999999999	2.3499999999999988	1.257
76.8999999999999	2.3599999999999985	1.276
76.8999999999999	2.3699999999999983	1.344
76.8999999999999	2.379999999999998	1.321
76.8999999999999	2.389999999999998	1.296
76.8999999999999	2.3999999999999977	1.263
76.8999999999999	2.4099999999999975	1.134
76.8999999999999	2.4199999999999973	1.150
76.8999999999999	2.429999999999997	1.076
76.8999999999999	2.439999999999997	0.976
76.8999999999999	2.4499999999999966	1.005
76.8999999999999	2.4599999999999964	0.947
76.8999999999999	2.469999999999996	0.947
76.8999999999999	2.479999999999996	0.925
76.8999999999999	2.4899999999999958	0.873
76.8999999999999	2.4999999999999956	0.902
76.9999999999999	2.3	1.576
76.9999999999999	2.3099999999999996	1.495
76.9999999999999	2.3199999999999994	1.444
76.9999999999999	2.329999999999999	1.292
76.9999999999999	2.339999999999999	1.208
76.9999999999999	2.3499999999999988	1.260
76.9999999999999	2.3599999999999985	1.283
76.9999999999999	2.3699999999999983	1.350
76.9999999999999	2.379999999999998	1.305
76.9999999999999	2.389999999999998	1.296
76.9999999999999	2.3999999999999977	1.276
76.9999999999999	2.4099999999999975	1.157
76.9999999999999	2.4199999999999973	1.150
76.9999999999999	2.429999999999997	1.076
76.9999999999999	2.439999999999997	0.967
76.9999999999999	2.4499999999999966	1.009
76.9999999999999	2.4599999999999964	0.925
76.9999999999999	2.469999999999996	0.941
76.9999999999999	2.479999999999996	0.922
76.9999999999999	2.4899999999999958	0.877
76.9999999999999	2.4999999999999956	0.902
77.0999999999999	2.3	1.602
77.0999999999999	2.3099999999999996	1.499
77.0999999999999	2.3199999999999994	1.437
77.0999999999999	2.329999999999999	1.289
77.0999999999999	2.339999999999999	1.192
77.0999999999999	2.3499999999999988	1.254
77.0999999999999	2.3599999999999985	1.273
77.0999999999999	2.3699999999999983	1.344
77.0999999999999	2.379999999999998	1.305
77.0999999999999	2.389999999999998	1.289
77.0999999999999	2.3999999999999977	1.254
77.0999999999999	2.4099999999999975	1.134
77.0999999999999	2.4199999999999973	1.147
77.0999999999999	2.429999999999997	1.073
77.0999999999999	2.439999999999997	0.957
77.0999999999999	2.4499999999999966	1.009
77.0999999999999	2.4599999999999964	0.938
77.0999999999999	2.469999999999996	0.944
77.0999999999999	2.479999999999996	0.918
77.0999999999999	2.4899999999999958	0.877
77.0999999999999	2.4999999999999956	0.902
77.19999999999989	2.3	1.608
77.19999999999989	2.3099999999999996	1.495
77.19999999999989	2.3199999999999994	1.431
77.19999999999989	2.329999999999999	1.279
77.19999999999989	2.339999999999999	1.202
77.19999999999989	2.3499999999999988	1.257
77.19999999999989	2.3599999999999985	1.276
77.19999999999989	2.3699999999999983	1.341
77.19999999999989	2.379999999999998	1.308
77.19999999999989	2.389999999999998	1.289
77.19999999999989	2.3999999999999977	1.270
77.19999999999989	2.4099999999999975	1.154
77.19999999999989	2.4199999999999973	1.147
77.19999999999989	2.429999999999997	1.073
77.19999999999989	2.439999999999997	0.967
77.19999999999989	2.4499999999999966	1.015
77.19999999999989	2.4599999999999964	0.935
77.19999999999989	2.469999999999996	0.938
77.19999999999989	2.479999999999996	0.922
77.19999999999989	2.4899999999999958	0.880
77.19999999999989	2.4999999999999956	0.902
77.29999999999988	2.3	1.615
77.29999999999988	2.3099999999999996	1.492
77.29999999999988	2.3199999999999994	1.434
77.29999999999988	2.329999999999999	1.276
77.29999999999988	2.339999999999999	1.196
77.29999999999988	2.3499999999999988	1.254
77.29999999999988	2.3599999999999985	1.267
77.29999999999988	2.3699999999999983	1.331
77.29999999999988	2.379999999999998	1.289
77.29999999999988	2.389999999999998	1.263
77.29999999999988	2.3999999999999977	1.263
77.29999999999988	2.4099999999999975	1.154
77.29999999999988	2.4199999999999973	1.147
77.29999999999988	2.429999999999997	1.076
77.29999999999988	2.439999999999997	0.960
77.29999999999988	2.4499999999999966	1.005
77.29999999999988	2.4599999999999964	0.938
77.29999999999988	2.469999999999996	0.938
77.29999999999988	2.479999999999996	0.922
77.29999999999988	2.4899999999999958	0.877
77.29999999999988	2.4999999999999956	0.902
77.39999999999988	2.3	1.621
77.39999999999988	2.3099999999999996	1.489
77.39999999999988	2.3199999999999994	1.415
77.39999999999988	2.329999999999999	1.273
77.39999999999988	2.339999999999999	1.192
77.39999999999988	2.3499999999999988	1.254
77.39999999999988	2.3599999999999985	1.276
77.39999999999988	2.3699999999999983	1.334
77.39999999999988	2.379999999999998	1.299
77.39999999999988	2.389999999999998	1.279
77.39999999999988	2.3999999999999977	1.260
77.39999999999988	2.4099999999999975	1.150
77.39999999999988	2.4199999999999973	1.144
77.39999999999988	2.429999999999997	1.080
77.39999999999988	2.439999999999997	0.947
77.39999999999988	2.4499999999999966	1.018
77.39999999999988	2.4599999999999964	0.938
77.39999999999988	2.469999999999996	0.938
77.39999999999988	2.479999999999996	0.918
77.39999999999988	2.4899999999999958	0.877
77.39999999999988	2.4999999999999956	0.906
77.49999999999987	2.3	1.627
77.49999999999987	2.3099999999999996	1.495
77.49999999999987	2.3199999999999994	1.418
77.49999999999987	2.329999999999999	1.263
77.49999999999987	2.339999999999999	1.192
77.49999999999987	2.3499999999999988	1.237
77.49999999999987	2.3599999999999985	1.267
77.49999999999987	2.3699999999999983	1.318
77.49999999999987	2.379999999999998	1.279
77.49999999999987	2.389999999999998	1.276
77.49999999999987	2.3999999999999977	1.257
77.49999999999987	2.4099999999999975	1.154
77.49999999999987	2.4199999999999973	1.141
77.49999999999987	2.429999999999997	1.073
77.49999999999987	2.439999999999997	0.967
77.49999999999987	2.4499999999999966	1.018
77.49999999999987	2.4599999999999964	0.941
77.49999999999987	2.469999999999996	0.938
77.49999999999987	2.479999999999996	0.918
77.49999999999987	2.4899999999999958	0.877
77.49999999999987	2.4999999999999956	0.909
77.59999999999987	2.3	1.631
77.59999999999987	2.3099999999999996	1.482
77.59999999999987	2.3199999999999994	1.399
77.59999999999987	2.329999999999999	1.254
77.59999999999987	2.339999999999999	1.186
77.59999999999987	2.3499999999999988	1.260
77.59999999999987	2.3599999999999985	1.270
77.59999999999987	2.3699999999999983	1.318
77.59999999999987	2.379999999999998	1.289
77.59999999999987	2.389999999999998	1.273
77.59999999999987	2.3999999999999977	1.250
77.59999999999987	2.4099999999999975	1.150
77.59999999999987	2.4199999999999973	1.134
77.59999999999987	2.429999999999997	1.073
77.59999999999987	2.439999999999997	0.967
77.59999999999987	2.4499999999999966	1.025
77.59999999999987	2.4599999999999964	0.947
77.59999999999987	2.469999999999996	0.951
77.59999999999987	2.479999999999996	0.931
77.59999999999987	2.4899999999999958	0.886
77.59999999999987	2.4999999999999956	0.906
77.69999999999986	2.3	1.663
77.69999999999986	2.3099999999999996	1.486
77.69999999999986	2.3199999999999994	1.392
77.69999999999986	2.329999999999999	1.244
77.69999999999986	2.339999999999999	1.186
77.69999999999986	2.3499999999999988	1.250
77.69999999999986	2.3599999999999985	1.273
77.69999999999986	2.3699999999999983	1.318
77.69999999999986	2.379999999999998	1.289
77.69999999999986	2.389999999999998	1.270
77.69999999999986	2.3999999999999977	1.254
77.69999999999986	2.4099999999999975	1.150
77.69999999999986	2.4199999999999973	1.141
77.69999999999986	2.429999999999997	1.070
77.69999999999986	2.439999999999997	0.976
77.69999999999986	2.4499999999999966	1.028
77.69999999999986	2.4599999999999964	0.941
77.69999999999986	2.469999999999996	0.928
77.69999999999986	2.479999999999996	0.915
77.69999999999986	2.4899999999999958	0.873
77.69999999999986	2.4999999999999956	0.909
77.79999999999986	2.3	1.644
77.79999999999986	2.3099999999999996	1.473
77.79999999999986	2.3199999999999994	1.389
77.79999999999986	2.329999999999999	1.237
77.79999999999986	2.339999999999999	1.192
77.79999999999986	2.3499999999999988	1.244
77.79999999999986	2.3599999999999985	1.263
77.79999999999986	2.3699999999999983	1.308
77.79999999999986	2.379999999999998	1.283
77.79999999999986	2.389999999999998	1.267
77.79999999999986	2.3999999999999977	1.250
77.79999999999986	2.4099999999999975	1.138
77.79999999999986	2.4199999999999973	1.138
77.79999999999986	2.429999999999997	1.073
77.79999999999986	2.439999999999997	0.967
77.79999999999986	2.4499999999999966	1.028
77.79999999999986	2.4599999999999964	0.944
77.79999999999986	2.469999999999996	0.944
77.79999999999986	2.479999999999996	0.931
77.79999999999986	2.4899999999999958	0.877
77.79999999999986	2.4999999999999956	0.909
77.89999999999985	2.3	1.627
77.89999999999985	2.3099999999999996	1.466
77.89999999999985	2.3199999999999994	1.373
77.89999999999985	2.329999999999999	1.231
77.89999999999985	2.339999999999999	1.176
77.89999999999985	2.3499999999999988	1.250
77.89999999999985	2.3599999999999985	1.270
77.89999999999985	2.3699999999999983	1.312
77.89999999999985	2.379999999999998	1.286
